dataset,data_dim,seed,algorithm,depth,splits,leaves,accuracy,coverage,density,f_score,training_time,avg_active_feature_count,feature_utilisation_ratio,tree_level_sparsity_index,composite_interpretability_score
rectangle_2d,2,8,randcart,6,36,37,0.9456,0.8692185007974481,0.9098497495826378,0.8890701468189234,0.0202479362487792,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,6,13,14,0.9454,0.952950558213716,0.8481192334989354,0.8974840405557641,59.46336197853088,1.0,0.5,0.5,1.0
rectangle_2d,2,8,wodt,6,14,15,0.6614,0.9912280701754386,0.4249572649572649,0.5948791576932281,0.3933162689208984,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,7,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0405774116516113,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,7,50,51,0.9664,0.9417862838915472,0.9255485893416928,0.933596837944664,0.026745319366455,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,7,17,18,0.9704,0.9441786283891548,0.9381933438985736,0.9411764705882352,59.721020460128784,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,7,10,11,0.8152,0.9984051036682616,0.5758969641214351,0.7304550758459742,0.2472705841064453,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,8,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0454163551330566,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,8,77,78,0.9796,0.9433811802232854,0.9744645799011532,0.9586709886547812,0.0341739654541015,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,8,25,26,0.9748,0.9393939393939394,0.9592833876221498,0.9492344883158744,59.67443513870239,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,8,12,13,0.8312,0.9832535885167464,0.5997081712062257,0.7450151057401811,0.3924837112426758,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,9,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0441646575927734,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,9,93,94,0.9836,0.9513556618819776,0.9827018121911038,0.96677471636953,0.0372388362884521,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,9,28,29,0.9782,0.9505582137161084,0.9620661824051656,0.9562775772162052,59.46884799003601,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,9,44,45,0.9166,0.8987240829346093,0.7953422724064926,0.8438786971171846,0.5533697605133057,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,10,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0445001125335693,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,10,107,108,0.9912,0.9832535885167464,0.981687898089172,0.9824701195219124,0.0423521995544433,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,10,32,33,0.9822,0.9513556618819776,0.9770679770679772,0.964040404040404,59.26668334007263,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,10,61,62,0.8376,0.9585326953748008,0.6126401630988787,0.7475124378109452,0.6306350231170654,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,11,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0447103977203369,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,11,123,124,0.9918,0.981658692185008,0.9855884707766212,0.9836196564123052,0.05238938331604,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,11,32,33,0.9822,0.9513556618819776,0.9770679770679772,0.964040404040404,59.514729738235474,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,11,25,26,0.9726,0.9370015948963316,0.9529602595296026,0.9449135504624044,0.4093191623687744,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,12,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0445103645324707,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,12,141,142,0.9924,0.9824561403508772,0.9871794871794872,0.984812150279776,0.060960054397583,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,12,28,29,0.9798,0.9505582137161084,0.9683184402924452,0.9593561368209256,59.45333242416382,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,12,68,69,0.9764,0.94896331738437,0.9565916398713826,0.9527622097678142,0.7339756488800049,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,13,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0449695587158203,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,13,143,144,0.9924,0.9848484848484848,0.9848484848484848,0.9848484848484848,0.0609395503997802,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,13,30,31,0.9798,0.9505582137161084,0.9683184402924452,0.9593561368209256,59.56664061546326,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,13,99,100,0.903,0.8437001594896332,0.785449146250928,0.8135332564398308,0.8079013824462891,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,14,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0448534488677978,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,14,145,146,0.9906,0.9752791068580542,0.987086359967716,0.9811472121941436,0.0640380382537841,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,14,32,33,0.982,0.9513556618819776,0.9762684124386252,0.9636510500807756,59.283708810806274,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,14,73,74,0.6578,0.8931419457735247,0.4152762328513162,0.5669450771956467,0.7384886741638184,2.0,1.0,0.0,
rectangle_2d,2,8,hhcart,15,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0445101261138916,2.0,1.0,0.0,
rectangle_2d,2,8,randcart,15,144,145,0.9916,0.9824561403508772,0.9840255591054312,0.9832402234636872,0.0612514019012451,2.0,1.0,0.0,
rectangle_2d,2,8,oc1,15,30,31,0.98,0.9505582137161084,0.9691056910569106,0.9597423510466988,59.535561084747314,2.0,1.0,0.0,
rectangle_2d,2,8,wodt,15,85,86,0.9814,0.9760765550239234,0.951048951048951,0.9634002361275088,0.6353023052215576,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,1.0251998901367188e-05,0.0,0.0,,
rectangle_2d,2,11,randcart,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,1.1682510375976562e-05,0.0,0.0,,
rectangle_2d,2,11,oc1,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0007803440093994,0.0,0.0,,
rectangle_2d,2,11,wodt,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0009703636169433,0.0,0.0,,
rectangle_2d,2,11,hhcart,1,1,2,0.7492,0.0,,,0.0063412189483642,0.0,0.0,,
rectangle_2d,2,11,randcart,1,1,2,0.7492,0.0,,,0.0031278133392333,0.0,0.0,,
rectangle_2d,2,11,oc1,1,1,2,0.7492,0.0,,,25.823683977127075,0.0,0.0,,
rectangle_2d,2,11,wodt,1,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0009987354278564,0.0,0.0,,
rectangle_2d,2,11,hhcart,2,3,4,0.7492,0.0,,,0.0087311267852783,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,2,3,4,0.7492,0.0,,,0.0046541690826416,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,2,2,3,0.7492,0.0,,,40.82060408592224,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,2,1,2,0.7492,0.0,,,0.0823054313659668,0.0,0.0,,
rectangle_2d,2,11,hhcart,3,6,7,0.7492,0.0,,,0.0135829448699951,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,3,7,8,0.8988,0.733652312599681,0.8424908424908425,0.784313725490196,0.0072934627532958,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,3,4,5,0.8176,0.8851674641148325,0.5910543130990416,0.7088122605363986,48.74414539337158,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,3,2,3,0.7492,0.0,,,0.1203210353851318,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,4,10,11,0.7542,0.1403508771929824,0.5382262996941896,0.2226438962681846,0.0194740295410156,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,4,13,14,0.8834,0.6977671451355661,0.8109360518999074,0.7501071581654523,0.010446548461914,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,4,6,7,0.9144,0.8381180223285486,0.8236677115987461,0.8308300395256917,52.81129169464111,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,4,3,4,0.7958,0.9154704944178628,0.5564711585070286,0.6921917395236659,0.2316069602966308,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,5,14,15,0.7566,0.1850079744816587,0.5433255269320844,0.2760261748958953,0.0260214805603027,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,5,19,20,0.9144,0.7902711323763956,0.8572664359861591,0.8224066390041495,0.0128822326660156,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,5,9,10,0.9308,0.9154704944178628,0.8270893371757925,0.8690386071158214,55.21678686141968,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,5,6,7,0.7492,0.0,,,0.2610130310058594,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,6,18,19,0.7616,0.189792663476874,0.5748792270531401,0.2853717026378897,0.0328435897827148,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,6,35,36,0.9484,0.8891547049441786,0.9035656401944896,0.8963022508038585,0.0188872814178466,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,6,13,14,0.9462,0.952950558213716,0.8505338078291815,0.898834148176006,56.79645037651062,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,6,8,9,0.8094,0.9840510366826156,0.5694508537148131,0.7214264834843613,0.2696859836578369,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,7,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0370256900787353,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,7,54,55,0.9658,0.9043062200956936,0.9569620253164556,0.9298892988929888,0.0248529911041259,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,7,15,16,0.9622,0.9505582137161084,0.9037149355572404,0.9265448892343568,57.539326667785645,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,7,6,7,0.8104,1.0,0.5694822888283378,0.7256944444444444,0.265920877456665,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,8,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0407297611236572,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,8,83,84,0.9764,0.9593301435406698,0.947244094488189,0.9532488114104596,0.0351839065551757,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,8,24,25,0.974,0.9441786283891548,0.9517684887459807,0.9479583666933546,57.02086281776428,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,8,11,12,0.9878,0.9984051036682616,0.9549961861174676,0.9762183235867448,0.2787492275238037,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,9,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0412471294403076,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,9,94,95,0.988,0.9728867623604466,0.9791332263242376,0.976,0.0374617576599121,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,9,30,31,0.9802,0.9513556618819776,0.9691307879772544,0.9601609657947684,56.79430627822876,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,9,34,35,0.9688,0.985645933014354,0.8995633187772926,0.9406392694063926,0.3994317054748535,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,10,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0405905246734619,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,10,114,115,0.9916,0.9840510366826156,0.982484076433121,0.9832669322709164,0.0437664985656738,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,10,30,31,0.98,0.9505582137161084,0.9691056910569106,0.9597423510466988,56.68608975410461,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,10,49,50,0.8864,0.9154704944178628,0.7130434782608696,0.8016759776536312,0.4912889003753662,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,11,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0406577587127685,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,11,122,123,0.9922,0.9840510366826156,0.9848363926576216,0.9844435580374952,0.0486238002777099,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,11,27,28,0.9772,0.9505582137161084,0.9581993569131833,0.9543634907926342,57.22892618179321,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,11,29,30,0.977,0.9864433811802232,0.9265917602996254,0.955581305523368,0.4070422649383545,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,12,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0404174327850341,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,12,146,147,0.9914,0.9832535885167464,0.9824701195219124,0.9828616978876046,0.06007981300354,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,12,30,31,0.98,0.9505582137161084,0.9691056910569106,0.9597423510466988,56.80382990837097,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,12,55,56,0.8548,0.9880382775119616,0.6353846153846154,0.7734082397003745,0.5084631443023682,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,13,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0403943061828613,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,13,134,135,0.9914,0.9824561403508772,0.9832402234636872,0.98284802552852,0.0553247928619384,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,13,29,30,0.9778,0.9513556618819776,0.9597747385358004,0.9555466559871848,57.191150188446045,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,13,81,82,0.8296,0.9688995215311004,0.599112426035503,0.7404021937842779,0.5997896194458008,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,14,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0404028892517089,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,14,137,138,0.992,0.9808612440191388,0.9871589085072232,0.984,0.0567176342010498,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,14,32,33,0.9822,0.9513556618819776,0.9770679770679772,0.964040404040404,56.94967937469482,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,14,54,55,0.9726,0.985645933014354,0.9121771217712176,0.947489459563051,0.5106420516967773,2.0,1.0,0.0,
rectangle_2d,2,11,hhcart,15,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0435388088226318,2.0,1.0,0.0,
rectangle_2d,2,11,randcart,15,122,123,0.993,0.9840510366826156,0.9879903923138512,0.986016779864163,0.0502727031707763,2.0,1.0,0.0,
rectangle_2d,2,11,oc1,15,29,30,0.9778,0.9513556618819776,0.9597747385358004,0.9555466559871848,57.40932440757752,2.0,1.0,0.0,
rectangle_2d,2,11,wodt,15,94,95,0.955,0.905103668261563,0.9145850120870266,0.909819639278557,0.5955486297607422,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,1.4781951904296877e-05,0.0,0.0,,
rectangle_2d,2,25,randcart,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,1.2159347534179688e-05,0.0,0.0,,
rectangle_2d,2,25,oc1,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0006897449493408,0.0,0.0,,
rectangle_2d,2,25,wodt,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0010468959808349,0.0,0.0,,
rectangle_2d,2,25,hhcart,1,1,2,0.7492,0.0,,,0.004810094833374,0.0,0.0,,
rectangle_2d,2,25,randcart,1,1,2,0.7492,0.0,,,0.0023491382598876,0.0,0.0,,
rectangle_2d,2,25,oc1,1,1,2,0.7492,0.0,,,27.172353506088257,0.0,0.0,,
rectangle_2d,2,25,wodt,1,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0011000633239746,0.0,0.0,,
rectangle_2d,2,25,hhcart,2,3,4,0.7492,0.0,,,0.0095562934875488,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,2,3,4,0.7492,0.0,,,0.0048201084136962,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,2,2,3,0.7492,0.0,,,42.64599823951721,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,2,1,2,0.7492,0.0,,,0.1204781532287597,0.0,0.0,,
rectangle_2d,2,25,hhcart,3,6,7,0.7492,0.0,,,0.0148310661315917,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,3,7,8,0.7852,0.5462519936204147,0.5756302521008403,0.560556464811784,0.0077440738677978,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,3,4,5,0.8176,0.8851674641148325,0.5910543130990416,0.7088122605363986,51.02227520942688,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,3,2,3,0.7492,0.0,,,0.1418499946594238,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,4,10,11,0.7542,0.1403508771929824,0.5382262996941896,0.2226438962681846,0.0209133625030517,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,4,14,15,0.8816,0.6331738437001595,0.857451403887689,0.728440366972477,0.0117197036743164,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,4,6,7,0.9146,0.8389154704944178,0.8238057948316366,0.831291979454761,55.195103883743286,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,4,6,7,0.7136,0.0,0.0,0.0,0.235426664352417,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,5,14,15,0.7566,0.1850079744816587,0.5433255269320844,0.2760261748958953,0.0289599895477294,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,5,23,24,0.9306,0.7607655502392344,0.9530469530469532,0.8461197339246119,0.0154683589935302,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,5,9,10,0.9404,0.9178628389154704,0.8551263001485884,0.8853846153846154,57.77135396003723,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,5,4,5,0.7492,0.0,,,0.2299332618713379,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,6,18,19,0.7616,0.189792663476874,0.5748792270531401,0.2853717026378897,0.0361602306365966,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,6,35,36,0.9502,0.8987240829346093,0.9023218574859888,0.9005193767479026,0.0197706222534179,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,6,12,13,0.9424,0.952950558213716,0.839185393258427,0.8924570575056012,59.432759284973145,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,6,12,13,0.7748,0.985645933014354,0.5273037542662116,0.6870483602001112,0.4186339378356933,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,7,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0409629344940185,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,7,57,58,0.9672,0.9425837320574164,0.9277864992150706,0.935126582278481,0.0278565883636474,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,7,15,16,0.9622,0.9505582137161084,0.9037149355572404,0.9265448892343568,60.07459020614624,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,7,23,24,0.7122,0.988835725677831,0.4652908067542214,0.6328144934932382,0.3722167015075683,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,8,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0452058315277099,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,8,72,73,0.9878,0.9688995215311004,0.9822150363783346,0.9755118426334806,0.0326540470123291,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,8,20,21,0.974,0.9473684210526316,0.9488817891373802,0.9481245011971268,59.94615173339844,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,8,29,30,0.8992,0.9505582137161084,0.7294981640146879,0.8254847645429364,0.4498803615570068,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,9,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0449445247650146,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,9,91,92,0.9874,0.977671451355662,0.972244250594766,0.9749502982107356,0.0384249687194824,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,9,30,31,0.9802,0.9513556618819776,0.9691307879772544,0.9601609657947684,59.31341147422791,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,9,36,37,0.787,0.8835725677830941,0.5466206216082881,0.6754038402925937,0.4405746459960937,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,10,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0447220802307128,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,10,107,108,0.992,0.9784688995215312,0.989516129032258,0.9839615076182838,0.0442144870758056,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,10,31,32,0.982,0.9521531100478468,0.9754901960784312,0.9636803874092008,59.393179416656494,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,10,26,27,0.8266,0.996012759170654,0.5916627190904784,0.7423476968796433,0.3922784328460693,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,11,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0449955463409423,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,11,133,134,0.9924,0.981658692185008,0.9879614767255216,0.9848,0.0574302673339843,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,11,30,31,0.98,0.9505582137161084,0.9691056910569106,0.9597423510466988,59.281065702438354,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,11,46,47,0.934,0.944976076555024,0.8195020746887967,0.8777777777777778,0.6205253601074219,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,12,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0448493957519531,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,12,116,117,0.9924,0.9832535885167464,0.9864,0.9848242811501596,0.0524592399597168,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,12,32,33,0.9822,0.9513556618819776,0.9770679770679772,0.964040404040404,59.45368480682373,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,12,36,37,0.956,0.9385964912280702,0.8916666666666667,0.9145299145299146,0.4815812110900879,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,13,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0450742244720459,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,13,121,122,0.9926,0.981658692185008,0.9887550200803212,0.9851940776310524,0.0540013313293457,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,13,32,33,0.9818,0.9513556618819776,0.9754701553556828,0.9632620104965685,59.55259442329407,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,13,63,64,0.907,0.970494417862839,0.7398176291793314,0.8395998620213868,0.6534469127655029,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,14,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0449080467224121,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,14,129,130,0.9906,0.9768740031897928,0.9855189058728882,0.9811774128954746,0.0575931072235107,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,14,29,30,0.9778,0.9513556618819776,0.9597747385358004,0.9555466559871848,60.31383395195007,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,14,66,67,0.9584,0.9059011164274322,0.9265905383360522,0.9161290322580644,0.6515929698944092,2.0,1.0,0.0,
rectangle_2d,2,25,hhcart,15,21,22,0.7642,0.2248803827751196,0.5766871165644172,0.323580034423408,0.0448265075683593,2.0,1.0,0.0,
rectangle_2d,2,25,randcart,15,116,117,0.9922,0.9840510366826156,0.9848363926576216,0.9844435580374952,0.0519566535949707,2.0,1.0,0.0,
rectangle_2d,2,25,oc1,15,30,31,0.98,0.9505582137161084,0.9691056910569106,0.9597423510466988,59.59366989135742,2.0,1.0,0.0,
rectangle_2d,2,25,wodt,15,64,65,0.8296,0.9976076555023924,0.5957142857142858,0.745974955277281,0.5200016498565674,2.0,1.0,0.0,
rectangle_2d,2,47,hhcart,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,1.430511474609375e-05,0.0,0.0,,
rectangle_2d,2,47,randcart,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,1.0251998901367188e-05,0.0,0.0,,
rectangle_2d,2,47,oc1,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0006375312805175,0.0,0.0,,
rectangle_2d,2,47,wodt,0,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0009872913360595,0.0,0.0,,
rectangle_2d,2,47,hhcart,1,1,2,0.7492,0.0,,,0.0045638084411621,0.0,0.0,,
rectangle_2d,2,47,randcart,1,1,2,0.7492,0.0,,,0.0022151470184326,0.0,0.0,,
rectangle_2d,2,47,oc1,1,1,2,0.7492,0.0,,,25.87056016921997,0.0,0.0,,
rectangle_2d,2,47,wodt,1,0,1,0.7492,1.0,0.2508,0.4010233450591622,0.0009872913360595,0.0,0.0,,
rectangle_2d,2,47,hhcart,2,3,4,0.7492,0.0,,,0.0091636180877685,2.0,1.0,0.0,
rectangle_2d,2,47,randcart,2,3,4,0.7492,0.0,,,0.0046877861022949,2.0,1.0,0.0,
rectangle_2d,2,47,oc1,2,2,3,0.7492,0.0,,,40.63874268531799,2.0,1.0,0.0,
rectangle_2d,2,47,wodt,2,1,2,0.7492,0.0,,,0.1071784496307373,0.0,0.0,,
rectangle_2d,2,47,hhcart,3,6,7,0.7492,0.0,,,0.0136246681213378,2.0,1.0,0.0,
rectangle_2d,2,47,randcart,3,7,8,0.8942,0.7703349282296651,0.8003314001657,0.7850467289719626,0.0072762966156005,2.0,1.0,0.0,
rectangle_2d,2,47,oc1,3,4,5,0.8176,0.8851674641148325,0.5910543130990416,0.7088122605363986,48.80273699760437,2.0,1.0,0.0,
rectangle_2d,2,47,wodt,3,2,3,0.7492,0.0,,,0.1286029815673828,2.0,1.0,0.0,
rectangle_2d,2,47,hhcart,4,10,11,0.7542,0.1403508771929824,0.5382262996941896,0.2226438962681846,0.0190684795379638,2.0,1.0,0.0,
rectangle_2d,2,47,randcart,4,13,14,0.8854,0.7575757575757576,0.7793273174733388,0.7682976142337242,0.0107254981994628,2.0,1.0,0.0,
rectangle_2d,2,47,oc1,4,6,7,0.9152,0.8452950558213717,0.8217054263565892,0.8333333333333333,52.67457437515259,1.0,0.5,0.5,1.0
rectangle_2d,2,47,wodt,4,7,8,0.8348,0.9250398724082934,0.6131078224101479,0.7374443738080101,0.1486899852752685,2.0,1.0,0.0,
